dwc:occurrenceID,dwc:basisOfRecord,dcterms:modified,dwc:institutionCode,dwc:collectionCode,dwc:catalogNumber,dwc:recordNumber,dwc:fieldNumber,dwc:recordedBy,dwc:organismQuantity,dwc:organismQuantityType,dwc:preparations,dwc:kingdom,dwc:phylum,dwc:class,dwc:order,dwc:family,dwc:genus,dwc:specificEpithet,dwc:infraspecificEpithet,dwc:scientificName,dwc:scientificNameAuthorship,dwc:taxonRank,dwc:taxonomicStatus,dwc:typeStatus,dwc:identifiedBy,dwc:identificationRemarks,dwc:verbatimCoordinates,dwc:locality,dwc:decimalLatitude,dwc:decimalLongitude,dwc:georeferencedBy,dwc:georeferenceVerificationStatus,dwc:verbatimEventDate,dwc:eventDate,dwc:year,dwc:month,dwc:day,dwc:eventRemarks,dwc:occurrenceRemarks
072c4e4e-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,21573,,10/02/1945_Trelawney,"Mitchell, B.Z.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Agamidae,Acanthocercus,atricollis,,"Acanthocercus atricollis (Smith, 1849)","(Smith, 1849)",species,accepted,,,Acanthocerus atricollis,"17° 32' S 30° 28' E",Trelawney,-17.5333333333,30.4666666666,administrator,Unchecked,DD:10 MM:02 YYYY:1945,1945-02-10,1945,02,10,B MITCHELL,
0d9db21d-4f79-43aa-b7e2-f1cd30d56e83,PreservedSpecimen,2018-10-03T10:35:20.000Z,Ditsong,Herpetology,70115,,,Minter,,individuals,Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,,,Breviceps,,genus,accepted,,,Breviceps,,No locality,,,,,,,,,,,
0b736e7e-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,61778,,19/03/1980_Farm Buiskop,"Jacobsen, N.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Chamaeleo,dilepis,,"Chamaeleo dilepis Leach, 1819","Leach, 1819",species,accepted,,,Chamaeleo dilepis,,Farm Buiskop,,,,,DD:19 MM:03 YYYY:1980,1980-03-19,1980,03,19,NHG Jacobsen,
0cd15040-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,70736,,29/03/1990_Malolotja Nature Reserve,,1,individuals,1 Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Pyxicephalidae,Strongylopus,,Strongylopus grayii,Strongylopus grayii grayii,,subspecies,accepted,,,Strongylopus grayii grayii,"26° 4' S 31° 7' E",Malolotja Nature Reserve,-26.0666666666,31.1166666666,administrator,Unchecked,DD:29 MM:03 YYYY:1990,1990-03-29,1990,03,29,Boycott,
09acdd86-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,43416,,"01/07/1969_Farm Amsterdam, 116","Swanepoel, P.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Mabuya,varia,,"Mabuya varia Auerbach, 1987","Auerbach, 1987",species,accepted,,,Trachylepis varia,"23° 19' S 29° 24' E","Farm Amsterdam, 116",-23.3166666666,29.4000000000,administrator,Unchecked,DD:0 MM:07 YYYY:1969,1969-07,1969,07,,P SWANEPOEL,
0cf65823-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,73779,N3062,"03/12/1979_Farm Braksloot, 734","Jacobsen, N.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Aparallactus,capensis,,"Aparallactus capensis Smith, 1849","Smith, 1849",species,accepted,,,Aparallactus capensis,,"Farm Braksloot, 734",,,,,DD:03 MM:12 YYYY:1979,1979-12-03,1979,12,03,NHG Jacobsen,
0b4cc47b-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,58662,,22/11/1979_Pietersburg Area,"Jacobsen, N.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Lygodactylus,,Lygodactylus capensis,Lygodactylus capensis capensis,,subspecies,accepted,,,Lygodactylus capensis capensis,,Pietersburg Area,,,,,DD:22 MM:11 YYYY:1979,1979-11-22,1979,11,22,NHG Jacobsen,
083a2abd-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,32567,,20/05/1966_Orupembe 56km SW of,"Haacke, W.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Typhlacontias,johnsonii,,"Typhlacontias johnsonii Andersson, 1916","Andersson, 1916",species,accepted,,,check determination,"18° 37' S 12° 31' E",Orupembe 56km SW of,-18.6166666666,12.5166666666,administrator,Unchecked,DD:20 MM:05 YYYY:1966,1966-05-20,1966,05,20,WD Haacke,
09e41417-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,47862,,"01/03/1976_Sinoville, Pretoria","van der Walt, H.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Psammophis,,Psammophis brevirostris,Psammophis brevirostris brevirostris,,subspecies,accepted,,,Psammophis brevirostris brevirostris,"25° 40' S 28° 13' E","Sinoville, Pretoria",-25.6666666666,28.2166666666,administrator,Unchecked,DD:0 MM:03 YYYY:1976,1976-03,1976,03,,H vd Walt,
0a72c003-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,56279,,24/11/1982_Sheba Mountain 2 Km N,"Hunter, J.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Lamprophis,swazicus,,"Lamprophis swazicus Schaefer, 1970","Schaefer, 1970",species,accepted,,,Lamprophis swazicus,,Sheba Mountain 2 Km N,,,,,DD:24 MM:11 YYYY:1982,1982-11-24,1982,11,24,J HURTER,Donation
0a4c6a49-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,52749,,"28/04/1979_Farm Augustfelde, 42","Erni, H.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Colubridae,Dasypeltis,scabra,,"Dasypeltis scabra (Linnaeus, 1758)","(Linnaeus, 1758)",species,accepted,,,Dasypeltis scabra,"26° 36' S 16° 24' E","Farm Augustfelde, 42",-26.6000000000,16.4000000000,administrator,Unchecked,DD:28 MM:04 YYYY:1979,1979-04-28,1979,04,28,H Erni,
0204b76b-c3c5-4a6c-b2fa-13a48b6acd8c,PreservedSpecimen,2018-10-03T09:42:43.000Z,Ditsong,Herpetology,26538,,,"Visser, J.D.",,individuals,Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Phrynobatrachidae,Phrynobatrachus,,,Phrynobatrachus,,genus,accepted,,,Phrynobatrachus,,"Nairobi River, Nairobi(Groganville), East Africa",,,,,Year: 1960; Month: 01; Day: 26,1960-01-26,1960,01,26,,
0a50d537-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,53165,,28/04/1979_Awasib Mountain,"Haacke, W.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Chondrodactylus,,Chondrodactylus angulifer,Chondrodactylus angulifer angulifer,,subspecies,accepted,,,Chondrodactylus angulifer,"25° 26' S 15° 35' E",Awasib Mountain,-25.4333333333,15.5833333333,administrator,Unchecked,DD:28 MM:04 YYYY:1979,1979-04-28,1979,04,28,WD Haacke,
0d019751-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,74685,8498,18/04/1981_Orpen Gate,"Zambatis, N.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Colubridae,Thelotornis,,Thelotornis capensis,Thelotornis capensis capensis,,subspecies,accepted,,,Thelotornis capensis capensis,,Orpen Gate,,,,,DD:18 MM:04 YYYY:1981,1981-04-18,1981,04,18,N. ZAMBATIS,
0bc6fd74-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,64272,,29/01/1986_Warmbad Area,"Kunzi, G.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,caudalis,,"Bitis caudalis (Smith, 1839)","(Smith, 1839)",species,accepted,,,Bitis caudalis,,Warmbad Area,,,,,DD:29 MM:01 YYYY:1986,1986-01-29,1986,01,29,G Kunzi,
0899df3a-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,35441,,23/09/1968_Kdamails Mountain,"Ahrdy, D.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,,Agama atra,"Agama atra knobeli Boulenger & Power, 1921","Boulenger & Power, 1921",subspecies,accepted,,,Agama atra knobeli,,Kdamails Mountain,,,,,DD:23 MM:09 YYYY:1968,1968-09-23,1968,09,23,D AHRDY,
0ceb09fb-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,72865,P10034,18/11/1981_Farm Nooitgedacht,"Peterson, W.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,,Trachylepis striata,Trachylepis striata punctatissima,,subspecies,accepted,,,Trachylepis striata punctatissima,,Farm Nooitgedacht,,,,,DD:18 MM:11 YYYY:1981,1981-11-18,1981,11,18,W Peterson,
05e5f3f6-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,3914,,01/09/1917_Klaver,"Roberts, R.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Gerrhosauridae,Cordylosaurus,subtessellatus,,"Cordylosaurus subtessellatus (Smith, 1844)","(Smith, 1844)",species,accepted,,,Cordylosaurus subtessellatus,"31° 46' S 18° 37' E",Klaver,-31.7666666666,18.6166666666,administrator,Unchecked,DD:0 MM:09 YYYY:1917,1917-09,1917,09,,R ROBERTS,
0b682a25-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,61086,,08/01/1981_Farm Witbank,"Boycott, R.C. | MacDonald, M.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Bufonidae,Poyntonophrynus,fenoulheti,,"Poyntonophrynus fenoulheti (Hewitt & Methuen, 1912)","(Hewitt & Methuen, 1912)",species,accepted,,,Bufo fenoulheti fenoulheti,,Farm Witbank,,,,,DD: MM: YYYY:080181,1981-01-08,1981,01,08,"Boycott, Macdonald",
0d1cd1e6-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,76612,,03/04/1994_Makopong,"Haacke, W.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,spilogaster,,"Trachylepis spilogaster (Peters, 1882)","(Peters, 1882)",species,accepted,,,Trachylepis spilogaster,"25° 19' S 22° 53' E",Makopong,-25.3166666666,22.8833333333,administrator,Unchecked,DD:03 MM:04 YYYY:1994,1994-04-03,1994,04,03,WD Haacke,
65a3fff9-8efa-4cf2-8b68-90fda65d2fcb,PreservedSpecimen,2018-10-03T10:14:02.000Z,Ditsong,Herpetology,47312,,,"Branch, W.R.",,individuals,Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Pachydactylus,,Pachydactylus capensis,Pachydactylus capensis capensis,,subspecies,accepted,,,Pachydactylus capensis capensis,,"Vivo area, Soutpansbeg district, N. Transvaal",,,,,Year: 1975; Month: 10,1975-10-01,1975,10,01,,
0a774191-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,56680,,01/03/1983_Sesriem Canyon,"Brain, C.K.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Psammophis,,Psammophis leightoni,Psammophis leightoni namibensis,,subspecies,accepted,,,Psammophis leightoni namibensis,"24° 34' S 15° 49' E",Sesriem Canyon,-24.5666666666,15.8166666666,administrator,Unchecked,DD:0 MM:03 YYYY:1983,1983-03,1983,03,,CK Brain,
05d68db9-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,2568,,01/01/1915_Griffen Mine,"van Dam, G.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Lacertidae,Heliobolus,lugubris,,"Heliobolus lugubris (Smith, 1838)","(Smith, 1838)",species,accepted,,,Heliobolus lugubris,"24° 8' S 30° 36' E",Griffen Mine,-24.1333333333,30.6000000000,administrator,Unchecked,DD:0 MM:01 YYYY:1915,1915-01,1915,01,,G van Dam,
06cc4c32-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,15846,,16/11/1933_Lekkersing,"Fitzsimmons, V.F.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,,Trachylepis sulcata,Trachylepis sulcata sulcata,,subspecies,accepted,,,Trachylepis sulcata sulcata,"29° 0' S 17° 6' E",Lekkersing,-29.0000000000,17.1000000000,administrator,Unchecked,DD:16 MM:11 YYYY:1933,1933-11-16,1933,11,16,VF FITZSIMONS,
0d065b42-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,75034,N9863,"29/03/1982_Farm Grootvlei, 293","Jacobsen, N.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Elapidae,Hemachatus,haemachatus,,"Hemachatus haemachatus (Bonnaterre, 1790)","(Bonnaterre, 1790)",species,accepted,,,Hemachatus haemachatus,,"Farm Grootvlei, 293",,,,,DD:29 MM:03 YYYY:1982,1982-03-29,1982,03,29,NHG Jacobsen,
0cb59a33-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,67443,,06/03/1988_Mkuzi Nature Reserve,"Bodbijl, T.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Testudines,Testudinidae,Geochelone,pardalis,,"Geochelone pardalis Vinke & Vinke, 2005","Vinke & Vinke, 2005",species,accepted,,,Geochelone pardalis,"27° 36' S 32° 2' E",Mkuzi Nature Reserve,-27.6000000000,32.0333333333,administrator,Unchecked,DD:06 MM:03 YYYY:1988,1988-03-06,1988,03,06,T. BODBÿL,
08357167-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,32195,,29/04/1966_Hotsas,"Haacke, W.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Ptenopus,,Ptenopus garrulus,"Ptenopus garrulus maculatus Gray, 1866","Gray, 1866",subspecies,accepted,,,Ptenopus garrulus maculatus,"22° 58' S 15° 22' E",Hotsas,-22.9666666666,15.3666666666,administrator,Unchecked,DD:29 MM:04 YYYY:1966,1966-04-29,1966,04,29,WD Haacke,
08830915-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,33338,,"06/01/1967_Groot Kolk, Nossob River, Kgnp","Haacke, W.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Ptenopus,,Ptenopus garrulus,Ptenopus garrulus garrulus,,subspecies,accepted,,,Ptenopus garrulus garrulus,"24° 53' S 20° 8' E","Groot Kolk, Nossob River, Kgnp",-24.8833333333,20.1333333333,administrator,Unchecked,DD:06 MM:01 YYYY:1967,1967-01-06,1967,01,06,WD Haacke,
1cca6b88-0342-4376-8d94-ed6824400d38,PreservedSpecimen,2018-10-03T14:47:19.000Z,Ditsong,Herpetology,83248,,,"Bourquine, O.",,individuals,Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Lygosoma,sundevalli,,Lygosoma sundevalli,,species,accepted,,,Lygosoma sundevalli,"18° 32' 11"" S 23° 34'  0"" E",Dumatau camp,-18.5363889000,23.5666667000,,,Year: 2000; Month: 03; Day: 13,2000-03-13,2000,03,13,,
0776753b-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,26373,,"26/03/1960_Dzundweni Waterhole, Kruger Na",Brain,1,individuals,1 Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Ranidae,Hildebrandtia,,Hildebrandtia ornata,Hildebrandtia ornata ornata,,subspecies,accepted,,,Hildebrandtia ornata ornata,"22° 45' S 31° 9' E","Dzundweni Waterhole, Kruger National Park",-22.7500000000,31.1500000000,administrator,Unchecked,DD:26 MM:03 YYYY:1960,1960-03-26,1960,03,26,Brain,
08ce648c-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,40306,,"27/03/1971_Caraculo, 15 Km W","Haacke, W.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Rhoptropus,,,Rhoptropus,,genus,accepted,,,Rhoptropus,,"Caraculo, 15 Km W",,,,,DD:27 MM:03 YYYY:1971,1971-03-27,1971,03,27,WD Haacke,
0b72dfbf-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,61707,,01/03/1979_Farm Killaloe,"Jacobsen, N.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Lygosoma,,Lygosoma sundevalli,Lygosoma sundevalli sundevalli,,subspecies,accepted,,,Lygosoma sundevallii sundevallii,,Farm Killaloe,,,,,DD:0 MM:03 YYYY:1979,1979-03,1979,03,,NHG Jacobsen,
06bf2414-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,14399,,23/03/1932_Vaalwater,"Venter, J.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,,Agama aculeata,"Agama aculeata distanti (Boulenger, 1902)","(Boulenger, 1902)",subspecies,accepted,,,Agama aculeata distanti,"24° 18' S 28° 7' E",Vaalwater,-24.3000000000,28.1166666666,administrator,Unchecked,DD:23 MM:03 YYYY:1932,1932-03-23,1932,03,23,J VENTER,
ee115951-0a5d-4c00-b6eb-6c67704e784c,PreservedSpecimen,2018-11-30T11:10:13.000Z,Ditsong,Herpetology,9722,,,"Methuen, P.A.",,,,Animalia,Chordata,Reptilia,Squamata,Boidae,Corallus,madagascariensis,,"Corallus madagascariensis Boulenger, 1893","Boulenger, 1893",species,accepted,,,Corallus madagascariensis,,"Analamozotra, E. Madagascar",,,,,,1911-06-01,1911,06,01,,
0cec562e-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,72989,N2310,17/09/1979_Farm Groot Zwart Bult,"Jacobsen, N.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,,Trachylepis striata,Trachylepis striata punctatissima,,subspecies,accepted,,,Trachylepis striata punctatissima,,Farm Groot Zwart Bult,,,,,DD:17 MM:09 YYYY:1979,1979-09-17,1979,09,17,NHG Jacobsen,
6bb265a5-8c28-467e-8a38-2dc98942d5ef,PreservedSpecimen,2018-10-03T10:40:39.000Z,Ditsong,Herpetology,71609,,,"Boycott, R.C.",,individuals,Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Ptychadenidae,Ptychadena,mossambica,,"Ptychadena mossambica (Peters, 1854)","(Peters, 1854)",species,accepted,,,Ptychadena mossambica,,1km S of Bordergate,,,,,Year: 1991; Month: 04; Day: 08,1991-04-08,1991,04,08,,
0cb7cb44-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,67636,,24/04/1988_Koichab River,"Gordon, D.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Lacertidae,Pedioplanis,gaerdesi,,"Pedioplanis gaerdesi (Mertens, 1954)","(Mertens, 1954)",species,accepted,,,Pedioplanis gaerdesi,,Koichab River,,,,,DD:24 MM:04 YYYY:1988,1988-04-24,1988,04,24,D GORDON,
08b8154d-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,38283,,05/04/1970_Waterberg,"Haacke, W.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Lacertidae,Pedioplanis,rubens,,"Pedioplanis rubens (Mertens, 1954)","(Mertens, 1954)",species,accepted,,,Pedioplanis rubens,"22° 22' S 17° 23' E",Waterberg,-22.3666666666,17.3833333333,administrator,Unchecked,DD:05 MM:04 YYYY:1970,1970-04-05,1970,04,05,WD Haacke,
0a056371-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,50855,,15/01/1978_Nata,"Scholtz, C.H.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Pyxicephalidae,Pyxicephalus,,Pyxicephalus adspersus,Pyxicephalus adspersus adspersus,,subspecies,accepted,,,Pyxicephalus adspersus adspersus,"20° 11' S 26° 10' E",Nata,-20.1833333333,26.1666666666,administrator,Unchecked,DD:15 MM:01 YYYY:1978,1978-01-15,1978,01,15,C Scholtz,
08ccb527-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,40171,,26/03/1971_Assunqao,"Haacke, W.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Mabuya,laevis,,"Mabuya laevis Boulenger, 1907","Boulenger, 1907",species,accepted,,,Trachylepis laevis,"14° 52' S 13° 6' E",Assunqao,-14.8666666666,13.1000000000,administrator,Unchecked,DD:26 MM:03 YYYY:1971,1971-03-26,1971,03,26,WD Haacke,
06d3ee08-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,16909,,"14/05/1937_Farm Okosongomingo, 146","Fitzsimmons, V.F.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,,Agama aculeata,Agama aculeata aculeata,,subspecies,accepted,,,Agama aculeata aculeata,"20° 38' S 17° 5' E","Farm Okosongomingo, 146",-20.6333333333,17.0833333333,administrator,Unchecked,DD:14 MM:05 YYYY:1937,1937-05-14,1937,05,14,V FITZSIMONS,
0a49a1d2-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,52535,,01/12/1978_Mapelane,"Haacke, W.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Bradypodion,setaroi,,"Bradypodion setaroi Raw, 1976","Raw, 1976",species,accepted,,,Bradypodion setaroi,"28° 24' S 32° 25' E",Mapelane,-28.4000000000,32.4166666666,administrator,Unchecked,DD:0 MM:12 YYYY:1978,1978-12,1978,12,,WD Haacke,
09f6b8d3-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,49538,,"28/04/1976_Farm Vrede, 719","Haacke, W.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Palmatogecko,rangei,,"Palmatogecko rangei Andersson, 1908","Andersson, 1908",species,accepted,,,Palmatogecko rangei,"20° 25' S 14° 12' E","Farm Vrede, 719",-20.4166666666,14.2000000000,administrator,Unchecked,DD:28 MM:04 YYYY:1976,1976-04-28,1976,04,28,WD Haacke,
04f2f1d2-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,221,,10/09/1907_Waterval Onder,"Gough, L.H.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Agamidae,Acanthocercus,atricollis,,"Acanthocercus atricollis (Smith, 1849)","(Smith, 1849)",species,accepted,,,Acanthocercus atricollis,"25° 39' S 30° 23' E",Waterval Onder,-25.6500000000,30.3833333333,administrator,Unchecked,DD:10 MM:09 YYYY:1907,1907-09-10,1907,09,10,L.H. Gough,
09b1eee7-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,43895,,07/09/1973_Mbazwane,"Bruton, M.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Scincidae,Mabuya,depressa,,"Mabuya depressa Broadley, 2000","Broadley, 2000",species,accepted,,,Trachylepis depressa,"27° 28' S 32° 35' E",Mbazwane,-27.4666666666,32.5833333333,administrator,Unchecked,DD:7 MM:09 YYYY:1973,1973-09-07,1973,09,07,M Bruton,
06aeda57-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,13154,,"01/01/1928_Sedula, Tvl","van Son, G.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Amphibia,Anura,Hyperoliidae,Hyperolius,,Hyperolius marmoratus,"Hyperolius marmoratus taeniatus (Peters, 1854)","(Peters, 1854)",subspecies,accepted,,,Hyperolius marmoratus taeniatus,,"Sedula, Tvl",,,,,DD:0 MM:01 YYYY:1928,1928-01,1928,01,,van Son,
09dc3c48-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,47399,,16/03/1975_Charters Creek,"Taylor, R.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Colubridae,Philothamnus,,Philothamnus natalensis,Philothamnus natalensis natalensis,,subspecies,accepted,,,Philothamnus natalensis natalensis,"28° 12' S 32° 25' E",Charters Creek,-28.2000000000,32.4166666666,administrator,Unchecked,DD:16 MM:03 YYYY:1975,1975-03-16,1975,03,16,RH Taylor,
0e18a74e-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,80545,,"09/10/1996_Farm Onsludt, 480","Haagner, G.V.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Pseudaspis,cana,,"Pseudaspis cana (Linnaeus, 1758)","(Linnaeus, 1758)",species,accepted,,,Pseudaspis cana,,"Farm Onsludt, 480",,,,,DD:09 MM:10 YYYY:1996,1996-10-09,1996,10,09,G.V. HAAGNER,
06b13b12-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,13433,,01/11/1927_Lake St Lucia,"Bell-Marley, H.W.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Testudines,Pelomedusidae,Pelusios,castanoides,,"Pelusios castanoides Hewitt, 1931","Hewitt, 1931",species,accepted,"type of Pelusios castanoides Hewitt, 1931",,Pelusios castanoides,"28° 12' S 32° 25' E",Lake St Lucia,-28.2000000000,32.4166666666,administrator,Unchecked,DD:0 MM:11 YYYY:1927,1927-11,1927,11,,HW BELL,
06be5a90-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,14360,,12/02/1932_Pretoria,"Erasmus, H.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Lamprophis,capensis,,"Lamprophis capensis (Duméril, Bibron & Duméril, 1854)","(Duméril, Bibron & Duméril, 1854)",species,accepted,,,Lamprophis capensis,"25° 41' S 28° 13' E",Pretoria,-25.6833333333,28.2166666666,administrator,Unchecked,DD:12 MM:02 YYYY:1932,1932-02-12,1932,02,12,HS ERASMUS,
09b24871-02ac-11e3-a7bd-3c2505ab4b76,PreservedSpecimen,,Ditsong,Herpetology,43931,,"28/10/1973_Farm Kalkheuwel, 493","Bailey, S.",1,individuals,1 Ethanol (70%),Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Lamprophis,capensis,,"Lamprophis capensis (Duméril, Bibron & Duméril, 1854)","(Duméril, Bibron & Duméril, 1854)",species,accepted,,,Lamprophis capensis,"25° 50' S 27° 53' E","Farm Kalkheuwel, 493",-25.8333333333,27.8833333333,administrator,Unchecked,DD:28 MM:10 YYYY:1973,1973-10-28,1973,10,28,S BAILEY,
