taxonid,fullname,currentAuthor,suggestedAuthor,source
5559,Oxymeris strigata,"G.B. I Sowerby, 1825","(G. B. Sowerby I, 1825)",Catalogue of Life
5560,Terebra subulata,"Linnaeus, 1767","(Linnaeus, 1767)",Catalogue of Life
5562,Terebra textilis,"R.B. Hinds, 1844","Hinds, 1844",Catalogue of Life
5563,Terebra thielei,Barnard,"Barnard, 1958",WoRMS
5564,Terebra torquata,"A. Adams & L.A. Reeve, 1850","A. Adams & Reeve, 1850",WoRMS
5565,Triplostephanus triseriata,"(Gray, 1834)","(Gray, 1834)",
5567,Terebra variegata,"Gray, 1834","Gray, 1834",Catalogue of Life
5568,Terebralia palustris,"(Linnaeus, 1767)","(Linnaeus, 1767)",Catalogue of Life
5569,Terebralia sulcata,"Born, 1778","(Born, 1778)",Catalogue of Life
5570,Teredo clava,"J.F. Gmelin, 1791","Gmelin, 1791",Catalogue of Life
5578,Thais capensis,"S.A.A. Petit De La Saussaye, 1852","(Petit de la Saussaye, 1852)",Catalogue of Life
5579,Thais carinifera,"J.B.P.A. Lamarck, 1822","(Lamarck, 1822)",Catalogue of Life
5580,Thais castanea,"H.C. Küster, 1886","(Küster, 1859)",Catalogue of Life
5581,Thais chocolata,"(P.L. Duclos, 1832)","(Duclos, 1832)",
5584,Thais deltoidea,"J.B.P.A. Lamarck, 1822","Thais (Thalessa) deltoidea (Lamarck, 1822)",Catalogue of Life
5585,Thais distinguenda,"R.W. Dunker, 1866","(Dunker, 1866)",Catalogue of Life
5586,Thais dubia,"M.M. Schepman, 1919","Thais (Thaisella) dubia (Schepman, 1919)",Catalogue of Life
5589,Thais floridana,"T.A. Conrad, 1837","Conrad, 1837",Catalogue of Life
5590,Thais gemmulata,"J.B.P.A. Lamarck, 1816","(Lamarck, 1816)",Catalogue of Life
5594,Thais hippocastanum,"C. Linnaeus, 1758","(Linnaeus, 1758)",Catalogue of Life
5597,Thais kiosquiformis,"(P.L. Duclos, 1832)","Thais (Stramonita) kiosquiformis (Duclos, 1832)",Catalogue of Life
5598,Thais lacera,"I. von Born, 1778","(Born, 1778)",Catalogue of Life
5601,Thais langi,"W.J. Clench & H. Turner, 1948","Thais (Thaisella) langi Clench & R. D. Turner, 1948",Catalogue of Life
5605,Thais mutabilis,"J.H.F. Link, 1807","Thais (Thaisella) mutabilis (Link, 1807)",Catalogue of Life
5607,Thais nodosa,"(C. Linnaeus, 1758)","(Linnaeus, 1758)",Catalogue of Life
5618,Thais tissoti,"S.A.A. Petit De La Saussaye, 1852","Thais (Thaisella) tissoti (Petit de la Saussaye, 1852)",Catalogue of Life
5620,Thais tuberculata,Author unknown †,"Thais (Neorapana) tuberculata (Sowerby I, 1835)",Catalogue of Life
5621,Thais tuberosa,"Röding, 1798 †","Thais (Thalessa) tuberosa (Röding, 1798)",Catalogue of Life
5623,Thalassocyon bonus,"K.H. Barnard, 1960","Barnard, 1960",Catalogue of Life
5624,Thalotia conica,"Gray, 1827","(Gray, 1826)",Catalogue of Life
5626,Thatcheria mirabilis,"G.F. Angas, 1877","Angas, 1877",Catalogue of Life
5628,Theba pisana,"(O.F. Müller, 1774)","(O. F. Müller, 1774)",Catalogue of Life
5629,Thecalia concamerata,"J.F. Gmelin, 1791","(Gmelin, 1791)",Catalogue of Life
5631,Theodoxus fluviatilis,"(C. Linnaeus, 1758)","(Linnaeus, 1758)",Catalogue of Life
5634,Thracia alfredensis,"P. Bartsch, 1915",,
5635,Thyca ectoconcha,"P.B. Sarasin & K.F. Sarasin, 1887","P. Sarasin & F. Sarasin, 1887",Catalogue of Life
5636,Thysanoteuthis rhombus,"F.H. Troschel, 1857","Troschel, 1857",Catalogue of Life
5637,Tiariturris libya,"(W.H. Dall, 1919)","(Dall, 1919)",Catalogue of Life
5638,Tibia fusus,"(C. Linnaeus, 1758)","(Linnaeus, 1758)",Catalogue of Life
5640,Timoclea arakana,"(G. Nevill & H. Nevill, 1871)","(G. Nevill & H. Nevill, 1871)",Catalogue of Life
5641,Timoclea lavrani,"E. Fischer-Piette, 1974","Fischer-Piette, 1974",Catalogue of Life
5642,Tivela compressa,"(G.B. II Sowerby, 1851)","(G. B. Sowerby II, 1851)",Catalogue of Life
5643,Tivela damaoides,"(W. Wood, 1828)","(W. Wood, 1828)",Catalogue of Life
5644,Tivela delessertii,"(G.B. II Sowerby, 1854)","(G. B. Sowerby II, 1854)",Catalogue of Life
5646,Tivela lamyi,"P. Dautzenberg, 1929","Dautzenberg, 1929",Catalogue of Life
5647,Tivela mactroides,"Born, 1778","(Born, 1778)",Catalogue of Life
5648,Tivela natalensis,"R.W. Dunker, 1858","Dunker, 1858",Catalogue of Life
5649,Tivela polita,"(G.B. II Sowerby, 1851)","(G. B. Sowerby II, 1851)",Catalogue of Life
5650,Tivela rejecta,"P.G. Oliver, 1995","E. A. Smith, 1914",Catalogue of Life
5651,Tivela stultorum,"Mawe, 1823","(Mawe, 1823)",Catalogue of Life
5652,Tivela transversa,"(G.B. III Sowerby, 1897)","(G. B. Sowerby III, 1897)",Catalogue of Life
5653,Tivela ventricosa,"(J.E. Gray, 1838)","(Gray, 1838)",Catalogue of Life
5654,Tomichia tristis,"(P.M.A. Morelet, 1889)","(Morelet, 1889)",Catalogue of Life
5655,Tomichia ventricosa,"(L.A. Reeve, 1842)","(L. Reeve, 1842)",Catalogue of Life
5657,Tomopleura fultoni,"G.B. III Sowerby, 1888","(G. B. Sowerby III, 1888)",Catalogue of Life
5658,Tonna allium,"(L.W. Dillwyn, 1817)","(Dillwyn, 1817)",Catalogue of Life
5659,Tonna canaliculata,"(C. Linnaeus, 1758)","(Linnaeus, 1758)",Catalogue of Life
5660,Tonna dolium,"P.F. Röding, 1798","(Linnaeus, 1758)",Catalogue of Life
5661,Tonna dunkeri,"S.C.T. Hanley, 1859","(Hanley, 1860)",Catalogue of Life
5662,Tonna galea,"(C. Linnaeus, 1758)","(Linnaeus, 1758)",Catalogue of Life
5663,Tonna haurakiensis,"C. Hedley, 1919","(Hedley, 1919)",Catalogue of Life
5664,Tonna luteostoma,"(H.C. Küster, 1857)","(Küster, 1857)",Catalogue of Life
5665,Tonna maculosa,"Lightfoot, 1786 †","Tonna (Tonna) maculosa (Dillwyn, 1817)",Catalogue of Life
5666,Tonna perdix,"(C. Linnaeus, 1758)","(Linnaeus, 1758)",Catalogue of Life
5667,Tonna pomum,"P.F. Röding, 1798","Tonna (Malea) pomum (Linnaeus, 1758)",Catalogue of Life
5668,Tonna tessellata,"(J.B.P.A. Lamarck, 1816)","(Lamarck, 1816)",Catalogue of Life
5669,Tonna variegata,"L.C. Kiener, 1835","(Lamarck, 1822)",Catalogue of Life
5671,Toxiclionella haliplex,"(P. Bartsch, 1915)","(Bartsch, 1915)",Catalogue of Life
5672,Trachycardium egmontianum,"(R.J. Shuttleworth, 1856)","(Shuttleworth, 1856)",Catalogue of Life
5674,Trachycardium isocardia,"Linnaeus, 1758","(Linnaeus, 1758)",Catalogue of Life
5676,Trachycardium muricatum,"C. Linnaeus, 1758 †","(Linnaeus, 1758)",Catalogue of Life
5681,Trachycystis bathycoele,"(M. & P., 1892)","(Melvill & Ponsonby, 1892)",Catalogue of Life
5683,Trachycystis burnupi,"(M. & P., 1903)","(Melvill & Ponsonby, 1892)",Catalogue of Life
5685,Trachycystis capensis,"(L. Pfeiffer, 1841)","Trachycystis (Xerocystis) capensis (L. Pfeiffer, 1841)",Catalogue of Life
5688,Trachycystis clifdeni,"M. Connolly, 1932","Connolly, 1932",Catalogue of Life
5690,Trachycystis contabulata,"Connolly, 1932","Connolly, 1932",Catalogue of Life
5692,Trachycystis ectima,"(Melvill & Ponsonby, 1899)","Melvill & Ponsonby, 1899",Catalogue of Life
5696,Trachycystis glanvilliana,"(Ancey, 1893)","(Ancey, 1890)",Catalogue of Life
5698,Trachycystis haygarthi,"(J.C. Melvill & J.H. Ponsonby, 1899)","(Melvill & Ponsonby, 1899)",Catalogue of Life
5699,Trachycystis inclara,"(Morelet, 1889)","Trachycystis (Psichion) inclara (Morelet, 1889)",Catalogue of Life
5702,Trachycystis laticostata,"M & P, 1903","Melvill & Ponsonby, 1903",Catalogue of Life
5705,Trachycystis lunaris,"Connolly, 1939","Connolly, 1939",Catalogue of Life
5706,Trachycystis mcbeani,"Connolly, 1932","Connolly, 1932",Catalogue of Life
5710,Trachycystis placenta,"(J.C. Melvill & J.H. Ponsonby, 1899)","(Melvill & Ponsonby, 1899)",Catalogue of Life
5714,Trachycystis rivularis,"(Krauss, 1848)","(F. Krauss, 1848)",Catalogue of Life
5715,Trachycystis rudicostata,"Connolly, 1923","Connolly, 1922",Catalogue of Life
5723,Trachycystis subpinguis,"Connolly, 1922","Connolly, 1922",Catalogue of Life
5728,Trapezium japonicum,"H.A. Pilsbry, 1905","Pilsbry, 1905",Catalogue of Life
5730,Tremoctopus violaceus,"S. Delle Chiaje, 1830","delle Chiaje, 1830",Catalogue of Life
5731,Gregariella barbata,"(Reeve, 1858)","(Reeve, 1858)",Catalogue of Life
5733,Trichotropis cancellata,"R.B. Hinds, 1843","Hinds, 1843",Catalogue of Life
5734,Eulithidium affine,"C.B. Adams, 1850","(C. B. Adams, 1850)",Catalogue of Life
5735,Tricolia africana,"P. Bartsch, 1915","(Bartsch, 1915)",Catalogue of Life
5736,Tricolia capensis,"(R.W. Dunker, 1846)","(Dunker, 1846)",Catalogue of Life
5737,Tricolia elongata,"(C.F.F. von Krauss, 1848)","(F. Krauss, 1848)",Catalogue of Life
5738,Tricolia formosa,Turton,"(W. H. Turton, 1932)",Catalogue of Life
5739,Tricolia insignis,"(W.H. Turton, 1932)","(W. H. Turton, 1932)",Catalogue of Life
5740,Tricolia kochii,"(R.A. Philippi, 1848)","(Philippi, 1848)",Catalogue of Life
5742,Tricolia neritina,"Dunker, 1846","(Dunker, 1846)",Catalogue of Life
5744,Tricolia tropidophora,"J.R. le B. Tomlin, 1931","(Tomlin, 1931)",Catalogue of Life
5745,Tridacna crocea,"J.B.P.A. Lamarck, 1819","Lamarck, 1819",Catalogue of Life
5746,Tridacna gigas,"Linnaeus, 1758","(Linnaeus, 1758)",Catalogue of Life
5747,Tridacna maxima,"(Roding, 1798) †","(Röding, 1798)",Catalogue of Life
5748,Tridacna squamosa,"J.B.P.A. Lamarck, 1819","Lamarck, 1819",Catalogue of Life
5750,Trigonephrus globulus,"O.F. Müller, 1774","(O. F. Müller, 1774)",Catalogue of Life
5751,Trigonephrus haughtoni,M. Connolly,"Connolly, 1931",Catalogue of Life
5752,Trigonephrus lucanus,"(O.F. Müller, 1774)","(O. F. Müller, 1774)",Catalogue of Life
5754,Trigonephrus rosaceus,(H.P.C. Møller),"(O. F. Müller, 1774)",Catalogue of Life
5757,Trilobopsis loricata,"A.A. Gould, 1846","(Gould, 1846)",Catalogue of Life
5758,Trimusculus costatus,"(C.F.F. von Krauss, 1848)","(F. Krauss, 1848)",Catalogue of Life
5760,Triphora africana,"P. Bartsch, 1915","Bartsch, 1915",Catalogue of Life
5762,Triphora concors,"R.B. Hinds, 1843","Hinds, 1843",Catalogue of Life
5763,Triphora convexa,"E.A. Smith, 1904","E. A. Smith, 1904",Catalogue of Life
5764,Triphora fuscomaculata,"(G.B. III Sowerby, 1904)","E. A. Smith, 1904",Catalogue of Life
5765,Triphora shepstonensis,"E.A. Smith, 1906","E. A. Smith, 1906",Catalogue of Life
5766,Triphora smithi,"P. Bartsch, 1915","Bartsch, 1915",Catalogue of Life
5767,Trisidos tortuosa,"(C. Linnaeus, 1758)","(Linnaeus, 1758)",Catalogue of Life
5768,Trisidos yongei,"T. Iredale, 1939","Iredale, 1939",Catalogue of Life
5769,Tritogonia verrucosa,"C.S. Rafinesque, 1820","(Rafinesque, 1820)",Catalogue of Life
5770,Tritonoturris capensis,"(E.A. Smith, 1882)","(E. A. Smith, 1882)",Catalogue of Life
5772,Trivia arctica,"(R. Pulteney, 1799)","(Pulteney, 1799)",Catalogue of Life
5775,Trivia europaea,"G. Montagu, 1808","(Montagu, 1808)",Catalogue of Life
5776,Trivia globosa,"Sowerby, 1832","(Gray in G. B. Sowerby II, 1832)",Catalogue of Life
5777,Trivia hordacea,"L.C. Kiener, 1843","(Kiener, 1844)",Catalogue of Life
5780,Trivia merces,"T. Iredale, 1924","(Iredale, 1924)",Catalogue of Life
5781,Trivia millardi,"C.N. Cate, 1979","(C. N. Cate, 1979)",WoRMS
5782,Trivia oryza,"Lamarck, 1810","(Lamarck, 1810)",Catalogue of Life
5783,Trivia ovulata,"J.B.P.A. Lamarck, 1811","(Lamarck, 1810)",Catalogue of Life
5785,Trivia pediculus,"S.R. Roberts, 1870","(Linnaeus, 1758)",Catalogue of Life
5786,Trivia pellucidula,"Gaskoin, 1846","(Gaskoin, 1846)",Catalogue of Life
5790,Trivia rubra,"H.O.N. Shaw, 1909","Shaw, 1909",Catalogue of Life
5793,Trivia suavis,"F.A. Schilder, 1931","Schilder, 1931",Catalogue of Life
5797,Trochonanina mozambicensis,"L. Pfeiffer, 1855","(L. Pfeiffer, 1855)",Catalogue of Life
5798,Trochus cariniferus,"L.A. Reeve, 1842","Reeve, 1842",Catalogue of Life
5800,Trochus elegantulus,"Cossmann & Peyrot, 1916 †","Trochus (Tectus) elegantulus Cossmann & Peyrot, 1917",Catalogue of Life
5801,Trochus intextus,"L.C. Kiener, 1850","Kiener, 1850",Catalogue of Life
5803,Trochus maculatus,"A. Risso, 1826","Linnaeus, 1758",Catalogue of Life
5805,Trochus niloticus,"C. Linnaeus, 1767","Linnaeus, 1767",Catalogue of Life
5811,Trochus tiaratus,"J.R.C. Quoy & J.P. Gaimard, 1834","Quoy & Gaimard, 1834",Catalogue of Life
5812,Trochus viridus,"W. Wood, 1828",Gmel.,MCZbase
5813,Tropaeas natalensis,"E.A. Smith, 1906","(E. A. Smith, 1906)",Catalogue of Life
5819,Tropidophora comburens,"(J.C. Melvill & J.H. Ponsonby, 1903)","Melvill & Ponsonby, 1903",Catalogue of Life
5820,Tropidophora foveolata,"(J.C. Melvill & J.H. Ponsonby, 1895)","(Melvill & Ponsonby, 1895)",Catalogue of Life
5821,Tropidophora insularis,"(L. Pfeiffer, 1851)","(L. Pfeiffer, 1854)",Catalogue of Life
5822,Tropidophora ligata,"(O.F. Müller, 1774)","(O. F. Müller, 1774)",Catalogue of Life
5823,Tropidophora plurilirata,"H.C. Fulton, 1903","Fulton, 1903",Catalogue of Life
5825,Truncatellina iota,"(J.C. Melvill & J.H. Ponsonby, 1894)","(Melvill & Ponsonby, 1894)",Catalogue of Life
5826,Truncatellina quantula,"(J.C. Melvill & J.H. Ponsonby, 1893)","(Melvill & Ponsonby, 1893)",Catalogue of Life
5827,Truncatellina sykesii,"(J.C. Melvill & J.H. Ponsonby, 1893)","(Melvill & Ponsonby, 1893)",Catalogue of Life
5828,Truncilla donaciformis,"I. Lea, 1827","(I. Lea, 1827)",Catalogue of Life
5829,Truncilla truncata,"C.S. Rafinesque, 1820","Rafinesque, 1820",Catalogue of Life
5830,Tucetona laticostata,"Quoy, 1835","(Quoy & Gaimard, 1835)",Catalogue of Life
5831,Tudicla spirillus,"(C. Linnaeus, 1767)","(Linnaeus, 1767)",Catalogue of Life
5832,Tudora megacheilos,"(V.L.V. Potiez & A. Michaud, 1838)","(Potiez & Michaud, 1838)",Catalogue of Life
5833,Tugali barnardi,"Barnard, 1963","(Tomlin, 1932)",Catalogue of Life
5834,Tugali elegans,"J.E. Gray, 1843","Gray, 1843",Catalogue of Life
5835,Tugali suteri,"(Thiele, 1916)","(Thiele, 1917)",Catalogue of Life
5837,Turbinella laevigata,"H.E. Anton, 1838","Anton, 1838",Catalogue of Life
5838,Turbo argyrostomus,"Linnaeus, 1758","Linnaeus, 1758",Catalogue of Life
5839,Turbo bruneus,"P.F. Röding, 1798","(Röding, 1798)",Catalogue of Life
5840,Turbo castanea,"J.F. Gmelin, 1791","Gmelin, 1791",Catalogue of Life
5841,Turbo cepoides,"E.A. Smith, 1880","E. A. Smith, 1880",WoRMS
5842,Turbo chrysostomus,"C. Linnaeus, 1758","Linnaeus, 1758",Catalogue of Life
5843,Turbo cidaris,"Gmelin, 1791","Gmelin, 1791",Catalogue of Life
5845,Turbo cornutus,"J. Lightfoot, 1786","[Lightfoot] , 1786",Catalogue of Life
5847,Turbo excellens,"G.B. III Sowerby, 1914","G. B. Sowerby III, 1914",Catalogue of Life
5848,Turbo fluctuosus,"W. Wood, 1828","W. Wood, 1828",Catalogue of Life
5849,Turbo gruneri,"R.A. Philippi, 1846","Philippi, 1846",Catalogue of Life
5850,Turbo imperialis,"J.F. Gmelin, 1791","Gmelin, 1791",Catalogue of Life
5851,Turbo laetus,"R.P. Montrouzier in S.M. Souverbie & R.P. Montrouzier, 1863","Philippi, 1849",Catalogue of Life
5852,Turbo marmoratus,"Linnaeus, 1758","Linnaeus, 1758",Catalogue of Life
5853,Turbo militaris,"Reeve, 1848 †","Reeve, 1848",Catalogue of Life
5855,Turbo nigerrimus,"J.F. Gmelin, 1791","Gmelin, 1791",Catalogue of Life
5857,Turbo petholatus,"Linnaeus, 1758","Linnaeus, 1758",Catalogue of Life
5858,Bothropoma ponsonbyi,"G.B. III Sowerby, 1897","(G. B. Sowerby III, 1897)",Catalogue of Life
5859,Turbo porphyrites,"Gmelin, 1791","Gmelin, 1791",Catalogue of Life
5860,Turbo sarmaticus,"Linnaeus, 1758","Linnaeus, 1758",Catalogue of Life
5861,Turbo saxosus,"W. Wood, 1828","W. Wood, 1828",Catalogue of Life
5862,Turbo setosus,"J.F. Gmelin, 1791","Gmelin, 1791",Catalogue of Life
5864,Turbo splendidulus,"G.B. III Sowerby, 1886","G. B. Sowerby III, 1886",Catalogue of Life
5865,Turbo squamosa,"P.F. Röding, 1798","Röding, 1798",
5866,Turbo stenogyrus,"P. Fischer, 1873","P. Fischer, 1873",Catalogue of Life
5867,Turbo torquatus,"J.F. Gmelin, 1791","Gmelin, 1791",Catalogue of Life
5868,Turbo undulatus,"Lightfoot, 1786 †","[Lightfoot] , 1786",Catalogue of Life
5869,Turbonilla adaba,"P. Bartsch, 1915","Bartsch, 1915",Catalogue of Life
5870,Turbonilla angea,"P. Bartsch, 1915","Bartsch, 1915",Catalogue of Life
5871,Turbonilla erecta,"W.H. Turton, 1932","W. H. Turton, 1932",WoRMS
5872,Turbonilla gemmula,"E.A. Smith, 1904","E. A. Smith, 1904",Catalogue of Life
5873,Turbonilla hofmani,"G.F. Angas, 1877","Angas, 1877",Catalogue of Life
5874,Turbonilla kraussi,"S. Clessin, 1890","Clessin, 1890",Catalogue of Life
5875,Turbonilla laevicostata,"G.B. III Sowerby, 1892","G. B. Sowerby III, 1892",Catalogue of Life
5876,Turbonilla macandreae,"A. Adams, 1870","H. Adams, 1871",Catalogue of Life
5879,Turbonilla prolongata,"(Carpenter, 1857)","(Carpenter, 1857)",Catalogue of Life
5880,Turbonilla rufanensis,"W.H. Turton, 1932","W. H. Turton, 1932",WoRMS
5881,Turbonilla tegulata,"G.B. Sowerby, 1892","G. B. Sowerby III, 1892",Catalogue of Life
5882,Turbonilla tincta,"G.B. III Sowerby, 1900","G. B. Sowerby III, 1900",Catalogue of Life
5884,Turricula javana,"(C. Linnaeus, 1767)","(Linnaeus, 1767)",Catalogue of Life
5885,Turridrupa bijubata,"(L.A. Reeve, 1843)","(Reeve, 1843)",Catalogue of Life
5888,Turris babylonia,"(C. Linnaeus, 1758)","(Linnaeus, 1758)",Catalogue of Life
5890,Turris crispa,"(J.B.P.A. Lamarck, 1816)","(Lamarck, 1816)",Catalogue of Life
5892,Turris indica,"P.F. Röding, 1798","Röding, 1798",Catalogue of Life
5893,Turris ruthae,"R.N. Kilburn, 1983","Kilburn, 1983",Catalogue of Life
5896,Turritella acropora,"Dall, 1889","Dall, 1889",Catalogue of Life
5897,Turritella bacillum,"L.C. Kiener, 1843","Kiener, 1843",Catalogue of Life
5898,Turritella bicingulata,"Lamarck, 1822","Lamarck, 1822",Catalogue of Life
5899,Turritella capensis,"Krauss, 1848","F. Krauss, 1848",Catalogue of Life
5900,Turritella carinifera,"Lamarck, 1822","Lamarck, 1822",Catalogue of Life
5901,Turritella cerea,"L.A. Reeve, 1849","Reeve, 1849",Catalogue of Life
5902,Turritella chrysotoxa,"J.R. le B. Tomlin, 1925","Tomlin, 1925",Catalogue of Life
5903,Turritella cingulata,"G.B. I Sowerby, 1825","G. B. Sowerby I, 1825",Catalogue of Life
5904,Turritella cingulifera,"G.B. I Sowerby, 1825","G. B. Sowerby I, 1825",Catalogue of Life
5905,Turritella communis,"Risso, 1826","Risso, 1826",Catalogue of Life
5906,Turritella cooperi,"Carpenter, 1864","Carpenter, 1864",Catalogue of Life
5907,Turritella declivis,"A. Adams & L.A. Reeve, 1849","A. Adams & Reeve in Reeve, 1849",Catalogue of Life
5909,Turritella ferruginea,"L.A. Reeve, 1849","Reeve, 1849",WoRMS
5911,Turritella gonostoma,"A. Valenciennes, 1832","Valenciennes, 1832",Catalogue of Life
5912,Turritella gunnii,"L.A. Reeve, 1849","Reeve, 1849",Catalogue of Life
5915,Turritella leucostoma,"A. Valenciennes, 1832","Valenciennes, 1832",Catalogue of Life
5916,Turritella ligar,"G.P. Deshayes, 1843","Deshayes, 1843",Catalogue of Life
5918,Turritella sanguinea,"L.A. Reeve, 1849","Reeve, 1849",Catalogue of Life
5919,Turritella tasmanica,"L.A. Reeve, 1849","Reeve, 1849",Catalogue of Life
5920,Turritella terebra,"(C. Linnaeus, 1758)","(Linnaeus, 1758)",Catalogue of Life
5921,Turritella tigrina,L.C. Kiener,"Kiener, 1843",Catalogue of Life
5922,Turritella torulosa,"Kiener, 1843","Kiener, 1843",Catalogue of Life
5923,Turritella triplicata,"(Brocchi, 1814) †","(Brocchi, 1814)",Catalogue of Life
5924,Turritella ungulina,"(C. Linnaeus, 1758)","(Linnaeus, 1758)",Catalogue of Life
5925,Tutufa bubo,"(C. Linnaeus, 1758)","(Linnaeus, 1758)",Catalogue of Life
5931,Tyrannophaedusa mikado,"(H.A. Pilsbry, 1900)","Tyrannophaedusa (Tyrannophaedusa) mikado (Pilsbry, 1900)",WoRMS
5932,Umbonium costatum,"(L.C. Kiener, 1839)","(Kiener, 1838)",Catalogue of Life
5933,Umbonium giganteum,"(R.P. Lesson, 1831)","(Lesson, 1831)",Catalogue of Life
5934,Umbonium moniliferum,"(J.B.P.A. Lamarck, 1822)","(Lamarck, 1822)",Catalogue of Life
5935,Umbonium vestiarium,"Linnaeus, 1758","(Linnaeus, 1758)",Catalogue of Life
5938,Umbraculum umbraculum,"P.F. Röding, 1798","( [Lightfoot] , 1786)",Catalogue of Life
5940,Unio caffer,"(C.F.F. von Krauss, 1848)","F. Krauss, 1848",Catalogue of Life
5942,Unio pictorum,"L. von Schrenck, 1867","(Linnaeus, 1758)",Catalogue of Life
5945,Urocyclus kirkii,"J.E. Gray, 1864","Gray, 1864",Catalogue of Life
5946,Urosalpinx cala,"(H.A. Pilsbry, 1897)","(Pilsbry, 1897)",Catalogue of Life
5947,Urosalpinx cinerea,"Say, 1822","(Say, 1822)",Catalogue of Life
5948,Urosalpinx perrugata,"Conrad, 1846","(Conrad, 1846)",Catalogue of Life
5949,Urosalpinx tampaensis,"(T.A. Conrad, 1846)","(Conrad, 1846)",Catalogue of Life
5951,Vanikoro ligata,"(C.A. Récluz, 1844)","(Récluz, 1844)",Catalogue of Life
5952,Vanikoro natalensis,"E.A. Smith, 1908","E. A. Smith, 1908",Catalogue of Life
5953,Varohadra bayensis,"(J.W. Brazier, 1875)","(Brazier, 1875)",Catalogue of Life
5954,Vasticardium elongatum,"(J.G. Bruguière, 1789)","(Bruguière, 1789)",Catalogue of Life
5955,Vasum capitellum,"Linnaeus, 1758","(Linnaeus, 1758)",Catalogue of Life
5956,Vasum ceramicum,"(C. Linnaeus, 1758)","(Linnaeus, 1758)",Catalogue of Life
5957,Vasum muricatum,"(I. von Born, 1778)","(Born, 1778)",Catalogue of Life
5958,Vasum rhinoceros,"(J.F. Gmelin, 1791)","(Gmelin, 1791)",Catalogue of Life
5959,Vasum truncatum,"(G.B. III Sowerby, 1892)","(G. B. Sowerby III, 1892)",Catalogue of Life
5960,Vasum tubiferum,"(H.E. Anton, 1838)","(Anton, 1838)",Catalogue of Life
5962,Vaughtia fenestrata,"(A.A. Gould, 1860)","(Gould, 1860)",Catalogue of Life
5963,Vaughtia scrobiculata,"(R.W. Dunker in R.A. Philippi, 1846)","(Dunker in Philippi, 1846)",Catalogue of Life
5965,Venericardia antiquata,"C. Linnaeus, 1758","(Linnaeus, 1758)",Catalogue of Life
5966,Venericardia purpurata,"G.P. Deshayes, 1854","(Deshayes, 1854)",Catalogue of Life
5967,Venerupis aurea,"J.F. Gmelin, 1791","(Gmelin, 1791)",Catalogue of Life
5968,Venerupis corrugata,"(J.F. Gmelin, 1791)","(Gmelin, 1791)",Catalogue of Life
5969,Venerupis decussata,"R.A. Philippi, 1836","(Linnaeus, 1758)",Catalogue of Life
